"","imdbID","r1","r2","r3"
"5276","tt0309987","tt0070849","tt0117737","tt0318742"
"5277","tt0108560","tt0115639","tt0110955","tt0123964"
"5278","tt0069332","tt0113277","tt0112819","tt0113972"
"5279","tt0073282","tt0072351","tt0099654","tt0068323"
"5280","tt0072351","tt0073282","tt0068323","tt0099654"
"5281","tt0073901","tt0057251","tt0062794","tt0084726"
"5282","tt0068284","tt0070656","tt0117333","tt0107048"
"5283","tt0070656","tt0068284","tt0066952","tt0084516"
"5284","tt0088213","tt1084950","tt0107818","tt0102926"
"5285","tt0105636","tt0083111","tt0080120","tt1308729"
"5286","tt0328538","tt0355702","tt0762121","tt1099212"
"5287","tt0105411","tt0109093","tt0113080","tt0100842"
"5288","tt0075161","tt0109579","tt0106918","tt0110374"
"5289","tt0343660","tt0144528","tt0305224","tt0398165"
"5290","tt0361925","tt0107050","tt0251127","tt0397078"
"5291","tt0323872","tt0962774","tt0114319","tt0112302"
"5292","tt0329388","tt0473753","tt0114885","tt0114681"
"5293","tt0067927","tt0114576","tt0112401","tt0113010"
"5294","tt0015400","tt0037954","tt0052722","tt0056095"
"5295","tt0052738","tt0040458","tt0049261","tt0043924"
"5296","tt0074121","tt0112642","tt0109813","tt0110074"
"5297","tt0090738","tt0115710","tt0082934","tt0292610"
"5298","tt0089153","tt0073233","tt0114436","tt0103772"
"5299","tt0089421","tt0091055","tt0092534","tt0054953"
"5300","tt0091828","tt0097967","tt0118859","tt0093137"
"5301","tt0031385","tt0028944","tt0038499","tt0035896"
"5302","tt0099575","tt0112462","tt0106977","tt0186566"
"5303","tt0312329","tt0113117","tt0111454","tt0116621"
"5304","tt0361467","tt0109891","tt0120185","tt0322330"
"5305","tt0356150","tt0114885","tt0113101","tt0113845"
"5306","tt0335345","tt0112573","tt0472043","tt0107501"
"5307","tt0331953","tt0247745","tt0486551","tt0101917"
"5308","tt0338096","tt0120303","tt0112438","tt0288439"
"5309","tt0315297","tt0107969","tt0096332","tt0119468"
"5310","tt0301357","tt0841044","tt0114885","tt0113627"
"5311","tt0317648","tt0163025","tt0458339","tt0102803"
"5312","tt0335438","tt0462519","tt1951261","tt0215129"
"5313","tt0258816","tt0210065","tt0425210","tt0324554"
"5314","tt0060827","tt0050976","tt0050986","tt0077711"
"5315","tt0041967","tt0034798","tt0043503","tt0029870"
"5316","tt0035753","tt0039739","tt0046911","tt0046268"
"5317","tt0074554","tt0089643","tt0079638","tt0079522"
"5318","tt0046187","tt0046126","tt0040427","tt0039881"
"5319","tt0049674","tt0040416","tt0071691","tt0019254"
"5320","tt0089393","tt0113228","tt0112346","tt0112697"
"5321","tt0358349","tt0257568","tt0313911","tt0110478"
"5322","tt0265208","tt0491152","tt0222850","tt1924435"
"5323","tt0363988","tt0164181","tt1547234","tt3045616"
"5324","tt0360009","tt0252503","tt0102048","tt0113277"
"5325","tt0329767","tt0243862","tt1563738","tt0114885"
"5326","tt0107473","tt0117202","tt0120890","tt0099763"
"5327","tt0050839","tt0053841","tt0041239","tt0051776"
"5328","tt0363547","tt0416449","tt0409459","tt0130018"
"5329","tt0338013","tt0219822","tt0354899","tt0116722"
"5330","tt0364045","tt0235737","tt0417217","tt0486822"
"5331","tt0332658","tt2218003","tt1078188","tt0114681"
"5332","tt0351461","tt0808285","tt0112346","tt0114168"
"5333","tt0300051","tt0118842","tt0113749","tt1007028"
"5334","tt0335245","tt0116282","tt0100150","tt0118715"
"5335","tt0331632","tt0267913","tt0119303","tt0443295"
"5336","tt0276919","tt0115751","tt0168629","tt0101829"
"5337","tt0167190","tt0411477","tt0104029","tt0187738"
"5338","tt0299172","tt0385880","tt0356634","tt0366548"
"5339","tt0337697","tt0089886","tt0433412","tt0119848"
"5340","tt0351977","tt0278295","tt0988047","tt0891592"
"5341","tt0301976","tt0112857","tt0120036","tt0126886"
"5342","tt0318974","tt0265662","tt0878804","tt2140373"
"5343","tt0327679","tt0112642","tt0109813","tt0116756"
"5344","tt0327247","tt0113228","tt0109891","tt0091790"
"5345","tt0326977","tt0102426","tt0112722","tt0114369"
"5346","tt0323939","tt0114576","tt0113161","tt0112401"
"5347","tt0315110","tt1257562","tt0112445","tt0112288"
"5348","tt0049833","tt0044672","tt0054847","tt0035244"
"5349","tt0077402","tt0063350","tt0088993","tt0106664"
"5350","tt0069824","tt0116684","tt0120857","tt0078950"
"5351","tt0060782","tt0057197","tt0076538","tt0052722"
"5352","tt0074923","tt0114296","tt0078902","tt0085461"
"5353","tt0062708","tt0059711","tt0078492","tt0113957"
"5354","tt0059797","tt0054357","tt0084504","tt0110647"
"5355","tt0042327","tt0031580","tt0047574","tt0049408"
"5356","tt0070644","tt0086756","tt0185906","tt0108906"
"5357","tt0066130","tt0083678","tt0109306","tt0053796"
"5358","tt0044762","tt0040068","tt0112642","tt0109813"
"5359","tt0086058","tt0071249","tt0065214","tt0074695"
"5360","tt0079219","tt0110939","tt0119643","tt0095631"
"5361","tt0076301","tt0093596","tt0084732","tt0110684"
"5362","tt0073766","tt0076095","tt0085919","tt0098384"
"5363","tt0088680","tt0112641","tt0075314","tt0099685"
"5364","tt0345074","tt0109068","tt0304669","tt0377471"
"5365","tt0378194","tt0105236","tt0119396","tt0266697"
"5366","tt0330793","tt1416801","tt0113277","tt0112819"
"5367","tt0380615","tt0112373","tt0117040","tt0052618"
"5368","tt0289635","tt1439572","tt0348505","tt1186370"
"5369","tt0337563","tt0271219","tt0425123","tt0413895"
"5370","tt0328107","tt0112740","tt0108399","tt0120660"
"5371","tt0326856","tt0105629","tt0219965","tt0483726"
"5372","tt0335121","tt0310357","tt0242527","tt0454919"
"5373","tt0323033","tt0113986","tt0120148","tt0218817"
"5374","tt0377092","tt0192111","tt0322330","tt0425123"
"5375","tt0363282","tt0286788","tt0245686","tt0088161"
"5376","tt0338526","tt0120616","tt0209163","tt1046173"
"5377","tt0332452","tt0082096","tt0118571","tt0114069"
"5378","tt0379217","tt0090967","tt0097940","tt0102536"
"5379","tt0065488","tt0077275","tt0113451","tt0067116"
"5380","tt0330802","tt0112750","tt0497539","tt1167638"
"5381","tt0094089","tt0081150","tt0102926","tt0095593"
"5382","tt0036515","tt0031210","tt0033677","tt0042644"
"5383","tt0086510","tt0889588","tt0117093","tt0118548"
"5384","tt0089092","tt0177971","tt0409182","tt0118571"
"5385","tt0070034","tt0067824","tt0113277","tt0112819"
"5386","tt0065780","tt0893382","tt2370140","tt0102370"
"5387","tt0099762","tt0180073","tt0107969","tt0086197"
"5388","tt0100557","tt0205873","tt0112346","tt0114011"
"5389","tt0077914","tt0095652","tt0106664","tt0083767"
"5390","tt0051077","tt0046791","tt0049474","tt0033467"
"5391","tt0185906","tt0120570","tt1453159","tt0465326"
"5392","tt0108906","tt0127392","tt0407384","tt1461312"
"5393","tt0188055","tt0112443","tt0098160","tt0101694"
"5394","tt0214388","tt0465602","tt0478311","tt0465375"
"5395","tt0058083","tt0107057","tt0120683","tt0059575"
"5396","tt0098061","tt0103919","tt0118623","tt0110116"
"5397","tt0118996","tt0276830","tt0114576","tt0112401"
"5398","tt0251052","tt0165078","tt0098141","tt0060714"
"5399","tt0058279","tt0056058","tt0061847","tt0023245"
"5400","tt0088650","tt0164312","tt0101254","tt0066356"
"5401","tt0062512","tt0058150","tt0057076","tt0055928"
"5402","tt0086034","tt0090264","tt0082398","tt0093428"
"5403","tt0045564","tt0049949","tt0027652","tt0037075"
"5404","tt0086006","tt0080684","tt0099810","tt0117500"
"5405","tt0073822","tt0050976","tt0077711","tt0048641"
"5406","tt0031647","tt0032981","tt0028816","tt0061495"
"5407","tt0032943","tt0027075","tt0020827","tt0026043"
"5408","tt0049474","tt0051077","tt0037280","tt0046791"
"5409","tt0034890","tt0055184","tt0043961","tt0050490"
"5410","tt0035567","tt0043924","tt0035417","tt0041090"
"5411","tt0048673","tt0037558","tt0047094","tt0059113"
"5412","tt0062229","tt0047892","tt0065531","tt0067900"
"5413","tt0103251","tt0111693","tt0225071","tt0139462"
"5414","tt0048445","tt0044706","tt0045793","tt0060665"
"5415","tt0089015","tt0114885","tt0113627","tt0114057"
"5416","tt0086984","tt0120832","tt0094226","tt0082085"
"5417","tt0073636","tt0043265","tt0068762","tt0049730"
"5418","tt0103939","tt0116621","tt0108101","tt0083987"
"5419","tt0105327","tt0117774","tt0113729","tt0112679"
"5420","tt0103016","tt0098343","tt0085891","tt0083015"
"5421","tt0105217","tt0094226","tt0086250","tt0106519"
"5422","tt0116650","tt0401711","tt0836700","tt0099818"
"5423","tt0105017","tt0266391","tt0069495","tt0070510"
"5424","tt0120711","tt0146455","tt0121804","tt0146247"
"5425","tt0063285","tt0062292","tt0112288","tt0109382"
"5426","tt0275773","tt0805570","tt0114194","tt0114608"
"5427","tt0112130","tt0086756","tt0108906","tt0080297"
"5428","tt0050861","tt0114266","tt0040416","tt0023395"
"5429","tt0078966","tt0087722","tt0070509","tt0081696"
"5430","tt0046268","tt0046911","tt0035753","tt0057261"
"5431","tt0100050","tt0097778","tt0112697","tt0120770"
"5432","tt0037536","tt0036872","tt0050105","tt0031593"
"5433","tt0090927","tt0087727","tt0093692","tt0116409"
"5434","tt0045012","tt0041090","tt0032904","tt0030241"
"5435","tt0020640","tt0023969","tt0023027","tt0026778"
"5436","tt0102011","tt1001508","tt0095853","tt0403508"
"5437","tt0061391","tt0062407","tt0045152","tt0050814"
"5438","tt0034587","tt0036027","tt0050766","tt0056943"
"5439","tt0061439","tt0048380","tt0064782","tt0049038"
"5440","tt0087635","tt0118577","tt0093690","tt0098282"
"5441","tt0056943","tt0057449","tt0034587","tt0036027"
"5442","tt0073012","tt0072281","tt0098194","tt0075147"
"5443","tt0110725","tt0116253","tt0112864","tt0114781"
"5444","tt0087951","tt0076095","tt0085919","tt0098384"
"5445","tt0038854","tt0043955","tt0039224","tt0040366"
"5446","tt0107529","tt0087363","tt0096734","tt0093260"
"5447","tt0089114","tt0093260","tt0318155","tt0122718"
"5448","tt0107617","tt0112767","tt0224578","tt1270842"
"5449","tt0059592","tt0055572","tt0057869","tt0058898"
"5450","tt0062480","tt0057869","tt0055572","tt0058898"
"5451","tt0033105","tt0030865","tt0022879","tt0032811"
"5452","tt0029850","tt0051994","tt0015648","tt0056058"
"5453","tt0057197","tt0076538","tt0060782","tt0052722"
"5454","tt0080297","tt0083480","tt2085059","tt1366321"
"5455","tt0050613","tt0047478","tt0055630","tt0042876"
"5456","tt0100813","tt0115493","tt0107665","tt0110997"
"5457","tt0057831","tt0035896","tt0029162","tt0056172"
"5458","tt0039066","tt0037059","tt0049456","tt0043278"
"5459","tt0288439","tt0112438","tt0116260","tt0113451"
"5460","tt0096321","tt0110620","tt0091790","tt0119670"
"5461","tt0108171","tt0111255","tt0112740","tt0112438"
"5462","tt0259072","tt0424227","tt0093206","tt0058604"
"5463","tt0187859","tt1613092","tt0112646","tt0107472"
"5464","tt0099850","tt0107611","tt0096180","tt0113627"
"5465","tt0071970","tt0067309","tt0100404","tt0084707"
"5466","tt0080120","tt0083111","tt0105636","tt1308729"
"5467","tt0162625","tt0093206","tt0058604","tt0054749"
"5468","tt0146455","tt0120711","tt0146247","tt0121804"
"5469","tt0146247","tt0146455","tt0121804","tt0086756"
"5470","tt0121804","tt0120711","tt0146455","tt0146247"
"5471","tt0092117","tt0109813","tt0084865","tt0084021"
"5472","tt0070948","tt0076009","tt0082348","tt0112495"
"5473","tt0054279","tt0041546","tt0037635","tt0045152"
"5474","tt0053976","tt0050976","tt0050986","tt0060827"
"5475","tt0046085","tt0049730","tt0031252","tt0025335"
"5476","tt0039808","tt0029682","tt0038260","tt0057449"
"5477","tt0284978","tt0123755","tt0401711","tt1017460"
"5478","tt0049652","tt0035093","tt0033873","tt0110882"
"5479","tt0031047","tt0034172","tt0027260","tt0025878"
"5480","tt0037365","tt0025878","tt0027260","tt0039645"
"5481","tt0034172","tt0031047","tt0032617","tt0027260"
"5482","tt0027260","tt0025878","tt0031047","tt0034172"
"5483","tt0039853","tt0025878","tt0031060","tt0025464"
"5484","tt0066580","tt0083336","tt0112651","tt0102370"
"5485","tt0094596","tt0304678","tt0194314","tt0243255"
"5486","tt0033852","tt0027884","tt0030879","tt0034172"
"5487","tt0031398","tt0049261","tt0034012","tt0028757"
"5488","tt0287839","tt0142032","tt0094791","tt0407384"
"5489","tt0142032","tt0287839","tt0094791","tt0407384"
"5490","tt0106936","tt0300620","tt0093229","tt0115693"
"5491","tt0114720","tt0100814","tt0090887","tt0271367"
"5492","tt0259685","tt0114720","tt0110093","tt0110478"
"5493","tt0300274","tt0251739","tt0308808","tt0184424"
"5494","tt0023694","tt0040068","tt0026685","tt0031725"
"5495","tt0036027","tt0034587","tt0050766","tt0056943"
"5496","tt0068364","tt0116448","tt0131857","tt0134618"
"5497","tt0061791","tt0055277","tt0054195","tt0045152"
"5498","tt0070518","tt0074695","tt0065446","tt0086058"
"5499","tt0051849","tt0061418","tt0064115","tt0092842"
"5500","tt0067140","tt0060196","tt0064116","tt0058461"
"5501","tt0071249","tt0086058","tt0065214","tt0074695"
"5502","tt0056412","tt0065214","tt0068786","tt0074695"
"5503","tt0065446","tt0074695","tt0070518","tt0086058"
"5504","tt0068786","tt0068638","tt0065214","tt0074695"
"5505","tt0072913","tt0114194","tt0114608","tt0109506"
"5506","tt0057128","tt0057449","tt0055304","tt0049370"
"5507","tt0052847","tt0054759","tt0112556","tt0113756"
"5508","tt0063808","tt0068168","tt0115951","tt0116442"
"5509","tt0102116","tt0112744","tt0237572","tt0758758"
"5510","tt0040979","tt0042876","tt0047478","tt0050613"
"5511","tt0075936","tt0111127","tt0069089","tt0173716"
"5512","tt0041699","tt0042876","tt0040979","tt0057565"
"5513","tt0051808","tt0058888","tt0044741","tt0041699"
"5514","tt0057565","tt0054460","tt0041699","tt0050330"
"5515","tt0235327","tt0112646","tt0107472","tt0109339"
"5516","tt0038777","tt0026778","tt0020640","tt0028772"
"5517","tt0086637","tt0097965","tt0084329","tt0087003"
"5518","tt0057611","tt0069467","tt0083922","tt0050986"
"5519","tt0048641","tt0069467","tt0050986","tt0073822"
"5520","tt0038669","tt0041268","tt0041368","tt0044517"
"5521","tt0058404","tt0050490","tt0055184","tt0043961"
"5522","tt0062185","tt0033870","tt0043265","tt0040897"
"5523","tt0088322","tt0089841","tt0083564","tt0033870"
"5524","tt0080140","tt0083564","tt0068853","tt0043265"
"5525","tt0073918","tt0106918","tt0156934","tt0083064"
"5526","tt0209077","tt0113540","tt0127722","tt0242193"
"5527","tt0064689","tt0061589","tt0108515","tt0308672"
"5528","tt0075784","tt0083987","tt0092804","tt0108101"
"5529","tt0338564","tt0369060","tt0107497","tt0119210"
"5530","tt0365376","tt0324242","tt1588170","tt0112643"
"5531","tt0087003","tt0097965","tt0084329","tt0086637"
"5532","tt0120199","tt0089885","tt0106950","tt0457400"
"5533","tt0079813","tt0087363","tt0096734","tt0093260"
"5534","tt0072856","tt0098261","tt0083869","tt0113492"
"5535","tt0046807","tt0043278","tt0045537","tt0035703"
"5536","tt0051911","tt0044364","tt0035140","tt0038461"
"5537","tt0105159","tt0109021","tt0100507","tt0095169"
"5538","tt0199683","tt0478044","tt0996435","tt0119250"
"5539","tt0374546","tt0423866","tt0397619","tt0341384"
"5540","tt0064806","tt0078915","tt0115509","tt0095776"
"5541","tt0068638","tt0073240","tt0068786","tt0067800"
"5542","tt0308379","tt0377109","tt0178868","tt0218553"
"5543","tt0124207","tt0114885","tt0113277","tt0113987"
"5544","tt0060522","tt0046250","tt0030287","tt0043465"
"5545","tt0116015","tt0239655","tt0236027","tt2675914"
"5546","tt0065051","tt0067809","tt0117110","tt0110093"
"5547","tt0105103","tt0119734","tt0120654","tt0102719"
"5548","tt0070379","tt0112641","tt0099685","tt0075314"
"5549","tt0023042","tt0021079","tt0029658","tt0048977"
"5550","tt0093137","tt0118859","tt0097967","tt0080641"
"5551","tt0060490","tt0071110","tt0074899","tt0061101"
"5552","tt0055910","tt0112714","tt0113247","tt0110882"
"5553","tt0192657","tt0386064","tt0113277","tt0112819"
"5554","tt0047849","tt0052027","tt0057115","tt0050468"
"5555","tt0090888","tt0116830","tt0092997","tt0281322"
"5556","tt0093913","tt0104412","tt0091578","tt1179258"
"5557","tt0018455","tt0016847","tt0015064","tt0013496"
"5558","tt0057495","tt0058390","tt0052354","tt0080437"
"5559","tt0092593","tt0082783","tt0111590","tt0071733"
"5560","tt0189553","tt0112646","tt0107472","tt0109339"
"5561","tt0243508","tt1407050","tt0115639","tt0114266"
"5562","tt0104346","tt0133985","tt0108238","tt0098206"
"5563","tt0054462","tt0049370","tt0050147","tt0054033"
"5564","tt0221111","tt0296042","tt0304262","tt0388556"
"5565","tt0048308","tt0040536","tt0041786","tt0114702"
"5566","tt0062794","tt0057251","tt0073901","tt0104291"
"5567","tt0049456","tt0058385","tt0037059","tt0042276"
"5568","tt0053779","tt0056801","tt0059229","tt0046521"
"5569","tt0193253","tt0275277","tt0243017","tt0110148"
"5570","tt0102820","tt0113277","tt0112819","tt0113158"
"5571","tt0026174","tt0029843","tt0033021","tt0027438"
"5572","tt0092494","tt0101455","tt0082288","tt0112642"
"5573","tt0085478","tt0060086","tt0098319","tt0076752"
"5574","tt0057840","tt0067217","tt0067589","tt0115836"
"5575","tt0064030","tt0067402","tt0065234","tt0081031"
"5576","tt0053619","tt0060176","tt0056736","tt0066601"
"5577","tt0052893","tt0081176","tt0054632","tt1156143"
"5578","tt0046478","tt0045112","tt0033654","tt0038235"
"5579","tt0101373","tt0089424","tt0082912","tt0110322"
"5580","tt0060481","tt0081176","tt0054632","tt0052893"
"5581","tt0024368","tt0022827","tt0026174","tt0028478"
"5582","tt0069947","tt0076245","tt0041088","tt0052027"
"5583","tt0028478","tt0029870","tt0022827","tt0029217"
"5584","tt0069050","tt0078199","tt0056592","tt0077355"
"5585","tt0100258","tt0112625","tt0103919","tt0116367"
"5586","tt0031252","tt0027948","tt0038762","tt0046085"
"5587","tt0022111","tt0023556","tt0047878","tt0021079"
"5588","tt0032617","tt0034172","tt0031047","tt0027260"
"5589","tt0014429","tt0036613","tt0014341","tt0062153"
"5590","tt0049949","tt0045564","tt0027652","tt0037075"
"5591","tt0055601","tt0059719","tt0058249","tt0075824"
"5592","tt0079833","tt0245429","tt0092067","tt0347149"
"5593","tt0106307","tt0097223","tt0114787","tt0118843"
"5594","tt0024481","tt0056937","tt0031377","tt0033405"
"5595","tt0041163","tt0038120","tt0018578","tt0047086"
"5596","tt0077696","tt0076729","tt0082136","tt0087032"
"5597","tt0075612","tt0081353","tt0083745","tt0072274"
"5598","tt0041944","tt0035916","tt0041716","tt0034746"
"5599","tt0068615","tt0052357","tt0048728","tt0073747"
"5600","tt0087957","tt0078754","tt0098439","tt0080716"
"5601","tt0107843","tt0113972","tt0085255","tt0102004"
"5602","tt0065593","tt0054403","tt0059245","tt0062803"
"5603","tt0061075","tt0057334","tt0038577","tt0107497"
"5604","tt0049815","tt0038559","tt0036723","tt0053604"
"5605","tt0023238","tt0024216","tt0032412","tt0041650"
"5606","tt0021890","tt0054135","tt0038235","tt0020629"
"5607","tt0330229","tt0119250","tt0103704","tt0098360"
"5608","tt0054152","tt0039677","tt0046031","tt0063385"
"5609","tt0033874","tt0033432","tt0033175","tt0034780"
"5610","tt0067805","tt0116260","tt0092632","tt0087231"
"5611","tt0068421","tt0082846","tt0088007","tt0049730"
"5612","tt0029192","tt0050105","tt0036872","tt0031593"
