"id","imdbID","Title","Year","imdbRating","imdbVotes","Rated","Runtime","genres","r1","r2","r3"
"4068","tt0083590","The Atomic Cafe","1982",7.7,"3199","NOT RATED","86 min","Documentary|War","tt1286800","tt0096257","tt0117293"
"4069","tt0039204","Body and Soul","1947",7.8,"3049","APPROVED","104 min","Drama|Film-Noir","tt0041113","tt0054997","tt0048937"
"4070","tt0042876","Rashomon","1950",8.3,"99637","UNRATED","88 min","Crime|Drama|Mystery","tt0040979","tt0047478","tt0050613"
"4071","tt0076723","Slap Shot","1977",7.4,"27713","R","123 min","Comedy","tt0070735","tt0064115","tt0084917"
"4072","tt0264472","Changing Lanes","2002",6.5,"56304","R","98 min","Drama|Thriller","tt0375735","tt0489327","tt0114117"
"4073","tt0264616","Frailty","2001",7.3,"58160","R","100 min","Crime|Drama|Thriller","tt0117913","tt0120324","tt1189340"
"4074","tt0253867","The Sweetest Thing","2002",5.1,"45499","R","88 min","Comedy|Romance","tt0139134","tt0433400","tt0997047"
"4075","tt0266391","The Cat's Meow","2001",6.4,"6788","PG-13","114 min","Drama|Thriller","tt0067328","tt0103069","tt0070510"
"4076","tt0219822","Human Nature","2001",6.4,"15341","R","96 min","Comedy|Romance","tt0354899","tt0338013","tt0109707"
"4077","tt0259446","My Big Fat Greek Wedding","2002",6.6,"98234","PG","95 min","Comedy|Romance","tt0110099","tt0110737","tt0111590"
"4078","tt0050086","3:10 to Yuma","1957",7.6,"14112","APPROVED","92 min","Action|Adventure|Drama|Thriller|Western","tt0042286","tt0046899","tt0057523"
"4079","tt0099892","Joe Versus the Volcano","1990",5.7,"27322","PG","102 min","Comedy|Romance","tt0128853","tt0110099","tt0108160"
"4080","tt0038890","Rome, Open City","1945",8.1,"15882","APPROVED","103 min","Drama|War","tt0039417","tt0038823","tt0038235"
"4081","tt0095989","Return of the Killer Tomatoes!","1988",5.1,"5376","PG","98 min","Comedy|Horror|Sci-Fi","tt0080391","tt0106598","tt0117247"
"4082","tt0094137","3 Men and a Baby","1987",5.9,"35841","PG","102 min","Comedy","tt0098966","tt0092007","tt0112499"
"4083","tt0098966","3 Men and a Little Lady","1990",5.2,"17037","PG","104 min","Comedy|Romance","tt0094137","tt0105417","tt0097044"
"4084","tt0090196","Transylvania 6-5000","1985",4.8,"4913","PG","93 min","Comedy|Horror","tt0087363","tt0112896","tt0115676"
"4085","tt0081738","The Watcher in the Woods","1980",6.5,"3797","PG","84 min","Children|Horror|Mystery|Thriller","tt0078158","tt0070294","tt0072951"
"4086","tt0264935","Murder by Numbers","2002",6.1,"42661","R","115 min","Crime|Thriller","tt0113552","tt0115645","tt0118966"
"4087","tt0277296","The Scorpion King","2002",5.5,"99681","PG-13","92 min","Action|Adventure|Fantasy","tt0110475","tt0113855","tt0112462"
"4088","tt0157583","Enigma","2001",6.4,"17391","R","119 min","Romance|Thriller","tt0109297","tt0116259","tt0085615"
"4089","tt0247586","Nine Queens","2000",7.9,"36996","R","114 min","Crime|Thriller","tt0420509","tt0116260","tt0113451"
"4090","tt0253840","The Triumph of Love","2001",6,"1304","PG-13","112 min","Comedy","tt0109219","tt0113228","tt0112346"
"4091","tt0211443","Jason X","2001",4.4,"38057","R","91 min","Horror|Sci-Fi|Thriller","tt0114852","tt0106452","tt0111003"
"4092","tt0282687","Life or Something Like It","2002",5.8,"18945","PG-13","103 min","Comedy|Romance","tt0101757","tt0090887","tt0331933"
"4093","tt0275309","Dogtown and Z-Boys","2001",7.7,"10150","PG-13","91 min","Documentary","tt0389326","tt0479044","tt0110057"
"4094","tt0235737","The Salton Sea","2002",7.2,"26374","R","103 min","Crime|Drama|Thriller","tt0364045","tt0165854","tt0335563"
"4095","tt0047892","Bob le Flambeur","1956",7.8,"7350","PG","98 min","Crime|Drama","tt0065531","tt0062229","tt0067900"
"4096","tt0099204","Cadillac Man","1990",5.6,"10528","R","97 min","Comedy|Crime","tt0109890","tt0093640","tt0105813"
"4097","tt0088931","The Coca-Cola Kid","1985",6,"2339","R","98 min","Comedy|Romance","tt0082770","tt0105151","tt0114885"
"4098","tt0101701","Delirious","1991",5.7,"5766","PG","96 min","Comedy","tt0088161","tt0095326","tt0092925"
"4099","tt0104466","Husbands and Wives","1992",7.6,"20903","R","103 min","Comedy|Drama","tt0079522","tt0097965","tt0313792"
"4100","tt0065916","Joe","1970",6.9,"1839","R","107 min","Drama","tt0080754","tt0070640","tt0109021"
"4101","tt0071746","Lenny","1974",7.6,"10947","R","111 min","Drama","tt0086355","tt0078754","tt0070511"
"4102","tt0088256","Thief of Hearts","1984",5.7,"1253","R","100 min","Drama|Thriller","tt0113451","tt0105217","tt0116260"
"4103","tt0100934","Wild Orchid","1989",4.5,"8717","R","105 min","Drama|Romance","tt0096324","tt0140282","tt0091635"
"4104","tt0231448","Deuces Wild","2002",5.6,"6099","R","96 min","Drama","tt0112461","tt0107286","tt0113277"
"4105","tt0278823","Hollywood Ending","2002",6.6,"21110","PG-13","112 min","Comedy|Drama","tt0099012","tt0378947","tt1178663"
"4106","tt0145487","Spider-Man","2002",7.3,"529268","PG-13","121 min","Action|Adventure|Sci-Fi|Thriller","tt0316654","tt0413300","tt1623205"
"4107","tt0077234","The Big Sleep","1978",5.7,"2883","R","99 min","Thriller","tt0071402","tt0082250","tt0091554"
"4108","tt0068326","Butterflies Are Free","1972",7.2,"3281","PG","109 min","Comedy|Drama","tt0117887","tt0117615","tt0069704"
"4109","tt0110157","Iron Will","1994",6.5,"5672","PG","108 min","Adventure","tt0113114","tt0106965","tt0119152"
"4110","tt0100196","Mountains of the Moon","1990",7.3,"2718","R","136 min","Adventure","tt0115710","tt0065724","tt0082934"
"4111","tt0102753","Rambling Rose","1991",6.7,"3859","R","112 min","Drama","tt0114663","tt0107443","tt0086525"
"4112","tt0086397","The Survivors","1983",5.8,"3441","R","103 min","Comedy","tt0074174","tt0109480","tt0111094"
"4113","tt0103247","White Fang","1991",6.7,"15413","PG","107 min","Adventure","tt0091059","tt0104437","tt0080453"
"4114","tt0241760","The New Guy","2002",5.9,"28484","PG-13","88 min","Comedy","tt0204946","tt0427229","tt1068680"
"4115","tt0250797","Unfaithful","2002",6.7,"61488","R","124 min","Drama|Thriller","tt0093010","tt0119558","tt0107211"
"4116","tt0239234","The Lady and the Duke","2001",6.9,"2052","PG-13","129 min","Drama|Romance","tt0137439","tt0104008","tt0061495"
"4117","tt0103253","Whore","1991",5.5,"2547","R","85 min","Drama","tt0092580","tt0096029","tt0087100"
"4118","tt0091578","My Beautiful Laundrette","1985",6.9,"10324","R","97 min","Drama|Romance","tt1179258","tt1486190","tt0117002"
"4119","tt0052600","Ballad of a Soldier","1959",8.1,"7000","NOT RATED","88 min","Drama|Romance|War","tt0035093","tt0036868","tt0045793"
"4120","tt0071216","Big Bad Mama","1974",5.8,"1558","R","84 min","Action|Comedy","tt0113845","tt0112442","tt0112887"
"4121","tt0045591","Calamity Jane","1953",7.3,"6044","APPROVED","101 min","Musical|Western","tt0045586","tt0050814","tt0024914"
"4122","tt0050634","The Cranes Are Flying","1957",8.2,"9839","NOT RATED","97 min","Drama|Romance|War","tt0058604","tt0035093","tt0036868"
"4123","tt0276751","About a Boy","2002",7.1,"142186","PG-13","101 min","Comedy|Drama|Romance","tt0231775","tt0163651","tt0385267"
"4124","tt0121765","Star Wars: Episode II - Attack of the Clones","2002",6.7,"449355","PG","142 min","Action|Adventure|Sci-Fi|IMAX","tt0120915","tt0121766","tt0076759"
"4125","tt0247199","The Believer","2001",7.2,"29843","R","98 min","Drama","tt0425308","tt0301976","tt0371257"
"4126","tt0278500","The Importance of Being Earnest","2002",6.9,"18744","PG","97 min","Comedy|Drama|Romance","tt0122541","tt0114057","tt0286788"
"4127","tt0077523","Every Which Way But Loose","1978",6.2,"16847","PG","114 min","Comedy","tt0080472","tt0080377","tt0074483"
"4128","tt0052905","The Hound of the Baskervilles","1959",7,"6396","APPROVED","87 min","Crime|Horror|Mystery","tt0050280","tt0051554","tt0053085"
"4129","tt0051758","I Want to Live!","1958",7.5,"4189","APPROVED","120 min","Crime|Drama","tt0053133","tt0043660","tt0059742"
"4130","tt0077838","The Last Waltz","1978",8.2,"12390","PG","117 min","Documentary","tt0076451","tt0893382","tt1113829"
"4131","tt0278435","Enough","2002",5.6,"29874","PG-13","115 min","Drama|Thriller","tt0110638","tt0109297","tt0116259"
"4132","tt0278504","Insomnia","2002",7.2,"214171","R","118 min","Action|Crime|Drama|Mystery|Thriller","tt0154506","tt0209144","tt0118971"
"4133","tt0254199","CQ","2001",6.4,"4091","R","88 min","Drama","tt0119809","tt0078122","tt0072353"
"4134","tt0268690","Thirteen Conversations About One Thing","2001",7.1,"8521","R","104 min","Drama","tt1512240","tt0118866","tt0112571"
"4135","tt0049038","Bus Stop","1956",6.7,"8093","APPROVED","96 min","Comedy|Drama|Romance","tt0048491","tt0048380","tt0045891"
"4136","tt0044557","Don't Bother to Knock","1952",6.9,"3775","APPROVED","76 min","Drama|Thriller","tt0045162","tt0046126","tt0035966"
"4137","tt0071532","The Gambler","1974",7.3,"2658","R","111 min","Drama","tt0078490","tt0082416","tt0068646"
"4138","tt0054022","Let's Make Love","1960",6.5,"4835","APPROVED","119 min","Comedy|Musical|Romance","tt0042276","tt0030241","tt0047522"
"4139","tt0044916","Monkey Business","1952",7,"9421","APPROVED","97 min","Comedy|Sci-Fi","tt0032599","tt0029947","tt0045810"
"4140","tt0056406","Requiem for a Heavyweight","1962",7.9,"2913","N/A","95 min","Drama","tt0059540","tt0057251","tt0073901"
"4141","tt0047422","River of No Return","1954",6.7,"7428","APPROVED","91 min","Adventure|Western","tt0045891","tt0037008","tt0048347"
"4142","tt0164184","The Sum of All Fears","2002",6.4,"85090","PG-13","124 min","Drama|Thriller","tt0105435","tt0097351","tt0092585"
"4143","tt0279493","Undercover Brother","2002",5.8,"29387","PG-13","86 min","Comedy","tt0494652","tt0795461","tt0168501"
"4144","tt0090570","84 Charing Cross Road","1987",7.5,"5708","PG","100 min","Drama|Romance","tt0080678","tt0107943","tt0108101"
"4145","tt0045679","The Desert Rats","1953",6.8,"3501","APPROVED","88 min","Drama|War","tt0052151","tt0060934","tt0043456"
"4146","tt0105219","Rapid Fire","1992",6.3,"6153","R","95 min","Action","tt0119731","tt0411951","tt0100114"
"4147","tt0067756","Silent Running","1972",6.7,"20070","GP","89 min","Drama|Sci-Fi","tt0085271","tt0068421","tt0118040"
"4148","tt0280486","Bad Company","2002",5.6,"39089","PG-13","116 min","Action|Comedy|Crime","tt0112462","tt0118688","tt0097116"
"4149","tt0279778","Divine Secrets of the Ya-Ya Sisterhood","2002",5.9,"15097","PG-13","116 min","Comedy|Drama","tt0951216","tt0113957","tt0117718"
"4150","tt0285441","Atanarjuat: The Fast Runner","2001",7.5,"5483","R","172 min","Drama|Fantasy","tt0114885","tt0113277","tt0113987"
"4151","tt0258463","The Bourne Identity","2002",7.9,"390979","PG-13","119 min","Action|Mystery|Thriller","tt0372183","tt0356910","tt0489099"
"4152","tt0267913","Scooby-Doo","2002",4.9,"69196","PG","86 min","Adventure|Children|Comedy|Fantasy|Mystery","tt0331632","tt1014775","tt0472181"
"4153","tt0245562","Windtalkers","2002",6,"54899","R","134 min","Action|Drama|War","tt0097202","tt0119094","tt0104684"
"4154","tt0238924","The Dangerous Lives of Altar Boys","2002",7.1,"11909","R","104 min","Drama","tt0116289","tt0120878","tt0095690"
"4155","tt0282768","The Emperor's New Clothes","2001",7,"2179","PG","107 min","Comedy","tt0111590","tt0114924","tt0109484"
"4156","tt0210065","Gangster No. 1","2000",6.8,"10879","R","103 min","Action|Crime|Thriller","tt0258816","tt0425210","tt0200465"
"4157","tt0242508","Harvard Man","2001",5,"3716","R","99 min","Crime|Drama|Romance|Thriller","tt0124179","tt0077549","tt0093737"
"4158","tt0244479","Dark Blue World","2001",7.3,"4643","R","112 min","Drama|War","tt0116790","tt0089881","tt0119173"
"4159","tt0087042","Cheech & Chong's The Corsican Brothers","1984",4.7,"3068","PG","82 min","Comedy","tt0078446","tt0082163","tt0080520"
"4160","tt0090021","Silver Bullet","1985",6.3,"15869","R","95 min","Adventure|Drama|Horror|Mystery|Thriller","tt0100403","tt0093437","tt0116367"
"4161","tt0040823","Sorry, Wrong Number","1948",7.5,"7097","APPROVED","89 min","Drama|Film-Noir|Thriller","tt0032194","tt0033987","tt0031173"
"4162","tt0061770","Hombre","1967",7.4,"8201","APPROVED","111 min","Western","tt0057163","tt0055278","tt0051878"
"4163","tt0091472","The Manhattan Project","1986",6.1,"4060","PG-13","117 min","Comedy|Sci-Fi|Thriller","tt0081518","tt0116839","tt0107290"
"4164","tt0100135","Men at Work","1990",5.9,"17695","PG-13","98 min","Action|Comedy","tt0106292","tt0107659","tt0110475"
"4165","tt0083015","S.O.B.","1981",6.4,"4011","R","122 min","Comedy","tt0085891","tt0078721","tt0084865"
"4166","tt0041866","She Wore a Yellow Ribbon","1949",7.4,"11592","UNRATED","103 min","Western","tt0042895","tt0049730","tt0052902"
"4167","tt0103184","V.I. Warshawski","1991",4.8,"3863","R","89 min","Action|Comedy|Crime","tt0092105","tt0088000","tt0113845"
"4168","tt0247444","Juwanna Mann","2002",4.5,"5238","PG-13","91 min","Comedy","tt0112346","tt0113347","tt0113321"
"4169","tt0275847","Lilo & Stitch","2002",7.2,"111034","PG","85 min","Adventure|Animation|Children|Sci-Fi","tt0892769","tt0481499","tt1646971"
"4170","tt0181689","Minority Report","2002",7.7,"390397","PG-13","145 min","Action|Crime|Mystery|Sci-Fi|Thriller","tt0119567","tt0407304","tt0107290"
"4171","tt0252444","Rabbit-Proof Fence","2002",7.5,"23064","PG","94 min","Adventure|Drama","tt0437232","tt0109444","tt0108162"
"4172","tt0286179","Sunshine State","2002",6.9,"3411","PG-13","141 min","Drama","tt0093509","tt0095082","tt0829193"
"4173","tt0314166","Hey Arnold! The Movie","2002",5.9,"4401","PG","76 min","Adventure|Animation|Children|Comedy","tt0117705","tt0120587","tt0164912"
"4174","tt0280590","Mr. Deeds","2002",5.8,"107322","PG-13","96 min","Comedy|Romance","tt0185431","tt0110006","tt0120888"
"4175","tt0258273","Lovely & Amazing","2001",6.9,"5957","R","91 min","Comedy|Drama|Romance","tt0118113","tt0436331","tt0878835"
"4176","tt0265591","Pumpkin","2002",6.3,"7433","R","113 min","Comedy|Drama|Romance","tt0258273","tt0114885","tt0113537"
"4177","tt0107438","Look Who's Talking Now","1993",4.2,"21828","PG-13","96 min","Children|Comedy|Romance","tt0097778","tt0100050","tt0094072"
"4178","tt0107443","Lost in Yonkers","1993",6.7,"2049","PG","114 min","Comedy|Drama","tt0114663","tt0089886","tt0337697"
"4179","tt0102573","The Object of Beauty","1991",5.7,"1598","R","103 min","Comedy|Drama","tt0113107","tt0114681","tt0115734"
"4180","tt0308506","Like Mike","2002",5.1,"14641","PG","99 min","Children|Comedy|Fantasy","tt0841032","tt0112642","tt0109813"
"4181","tt0120912","Men in Black II","2002",6.1,"263570","PG-13","88 min","Action|Comedy|Sci-Fi","tt1409024","tt0119654","tt0120891"
"4182","tt0289408","The Powerpuff Girls Movie","2002",6.5,"7483","PG","73 min","Action|Animation|Children|Comedy","tt0129167","tt0106364","tt0120913"
"4183","tt0263725","Me Without You","2001",7,"3717","R","107 min","Comedy|Drama","tt0120687","tt0114885","tt0113277"
"4184","tt0253556","Reign of Fire","2002",6.2,"105176","PG-13","101 min","Action|Adventure|Fantasy","tt0357277","tt0325703","tt0113189"
"4185","tt0257044","Road to Perdition","2002",7.7,"195408","R","117 min","Crime|Drama","tt0169547","tt0418763","tt0959337"
"4186","tt0297721","All About Lily Chou-Chou","2001",7.7,"6035","N/A","146 min","Crime|Drama|Thriller","tt0039739","tt0808399","tt0303780"
"4187","tt0050084","20 Million Miles to Earth","1957",6.4,"4406","APPROVED","82 min","Sci-Fi","tt0050294","tt0051337","tt0051380"
"4188","tt0044744","The Importance of Being Earnest","1952",7.7,"3970","NOT RATED","95 min","Comedy|Romance","tt0030637","tt0054086","tt0114787"
"4189","tt0089798","Perfect","1985",4.2,"3276","R","115 min","Drama|Romance","tt0087722","tt0094799","tt0081696"
"4190","tt0068156","1776","1972",7.6,"6167","PG","141 min","Children|Drama|Musical","tt0104990","tt1028576","tt0113419"
"4191","tt0065234","Z","1969",8.2,"17396","M","127 min","Drama|Mystery|Thriller","tt0119592","tt0280653","tt0084335"
"4192","tt0220506","Halloween: Resurrection","2002",4.1,"26282","R","94 min","Horror|Thriller","tt0082495","tt0085210","tt0111503"
"4193","tt0254455","Sex and Lucia","2001",7.2,"28970","R","128 min","Drama|Romance","tt0133363","tt1263750","tt0114885"
"4194","tt0271367","Eight Legged Freaks","2002",5.4,"42770","PG-13","99 min","Action|Comedy|Horror|Sci-Fi","tt1276107","tt0090887","tt0114720"
"4195","tt0267626","K-19: The Widowmaker","2002",6.6,"48599","PG-13","138 min","Action|Adventure|Drama|Thriller","tt0887912","tt1790885","tt0114558"
"4196","tt0243585","Stuart Little 2","2002",5.4,"34831","PG","77 min","Children|Comedy","tt0164912","tt0110357","tt0338094"
"4197","tt0295178","Austin Powers in Goldmember","2002",6.2,"159913","PG-13","94 min","Comedy","tt0145660","tt0118655","tt0212338"
"4198","tt0276033","The Country Bears","2002",4,"3807","G","88 min","Children|Comedy","tt0112431","tt0110647","tt0113199"
"4199","tt0303353","The Kid Stays in the Picture","2002",7.4,"5915","R","93 min","Documentary","tt2370140","tt4229236","tt1322312"
"4200","tt0271219","Tadpole","2000",6.3,"5132","PG-13","78 min","Comedy|Drama|Romance","tt0337563","tt0892318","tt0901476"
"4201","tt0079641","Nosferatu the Vampyre","1979",7.6,"22702","PG","107 min","Horror","tt0083946","tt0068182","tt0080149"
"4202","tt0074205","The Big Bus","1976",5.6,"2246","PG","88 min","Action|Comedy","tt0079588","tt0110093","tt0110478"
"4203","tt0049170","The Eddy Duchin Story","1956",7,"1194","APPROVED","123 min","Drama|Musical|Romance","tt0050815","tt0048312","tt0047873"
"4204","tt0061810","In Like Flint","1967",6.2,"3841","UNRATED","114 min","Action|Adventure|Comedy","tt0017925","tt0047795","tt0102070"
"4205","tt0035160","Ossessione","1943",7.8,"4773","TV-14","140 min","Drama","tt0054248","tt0074686","tt0067445"
"4206","tt0058888","Red Beard","1965",8.3,"10997","NOT RATED","185 min","Drama","tt0056443","tt0041699","tt0051808"
"4207","tt0075147","Robin and Marian","1976",6.6,"8722","PG","106 min","Adventure|Drama|Romance","tt0098194","tt0073012","tt0063426"
"4208","tt0088286","Top Secret!","1984",7.2,"45075","PG","90 min","Comedy","tt0080339","tt0091877","tt0094739"
"4209","tt0295427","The Master of Disguise","2002",3.3,"17971","PG","80 min","Comedy|Mystery","tt0322330","tt0112499","tt0116151"
"4210","tt0286106","Signs","2002",6.7,"266105","PG-13","106 min","Horror|Sci-Fi|Thriller","tt0167404","tt0217869","tt0368447"
"4211","tt0287717","Spy Kids 2: Island of Lost Dreams","2002",5.1,"43328","PG","100 min","Adventure|Children","tt0227538","tt0338459","tt0424774"
"4212","tt0279113","The Good Girl","2002",6.5,"37450","R","93 min","Comedy|Drama","tt0403702","tt0120772","tt0116141"
"4213","tt0309377","Blood Work","2002",6.4,"33691","R","110 min","Crime|Drama|Mystery|Thriller","tt0118548","tt0091187","tt0139668"
