"id","imdbID","r1","r2","r3"
"2926","tt0082694","tt0079501","tt0089530","tt1392190"
"2927","tt0089530","tt0082694","tt0079501","tt1392190"
"2928","tt0099141","tt0106292","tt0102004","tt0113972"
"2929","tt0092563","tt0080761","tt0095647","tt0289992"
"2930","tt0091635","tt0119558","tt0107211","tt0085549"
"2931","tt0087262","tt0102915","tt0088944","tt0090605"
"2932","tt0105428","tt0105665","tt0116367","tt0117002"
"2933","tt0094612","tt0102984","tt0113845","tt0112442"
"2934","tt0102951","tt0140379","tt0117247","tt0098356"
"2935","tt0100046","tt0087091","tt0116275","tt0091637"
"2936","tt0092710","tt0087928","tt0116313","tt0124298"
"2937","tt0093011","tt0113845","tt0112442","tt0112887"
"2938","tt0187078","tt0244244","tt0479997","tt0107302"
"2939","tt0179074","tt0112819","tt0107554","tt0120681"
"2940","tt0182295","tt0105130","tt0109836","tt0107616"
"2941","tt0145503","tt0340012","tt0387131","tt0318742"
"2942","tt0099726","tt0116684","tt0120857","tt0078950"
"2943","tt0077362","tt0067185","tt0073692","tt0070290"
"2944","tt0074156","tt0120877","tt0114852","tt0116225"
"2945","tt0093605","tt0114558","tt0099160","tt0102685"
"2946","tt0102592","tt0112857","tt0313443","tt0120776"
"2947","tt0067741","tt0114576","tt0112401","tt0113010"
"2948","tt0071360","tt0096316","tt0078788","tt0119978"
"2949","tt0082220","tt0112722","tt0114369","tt0114814"
"2950","tt0077588","tt0094226","tt0105217","tt0070698"
"2951","tt0070509","tt0081696","tt0078966","tt0087722"
"2952","tt0082945","tt0107057","tt0119783","tt0120683"
"2953","tt0070666","tt0107057","tt0119783","tt0120683"
"2954","tt0043338","tt0043014","tt0037884","tt0036775"
"2955","tt0056195","tt0034742","tt0050468","tt0045205"
"2956","tt0072226","tt0073195","tt0075860","tt0092965"
"2957","tt0023622","tt0031725","tt0033045","tt0023940"
"2958","tt0090728","tt0116225","tt0082340","tt0104850"
"2959","tt0069762","tt0077405","tt0120863","tt0402399"
"2960","tt0015648","tt0029850","tt0058777","tt0997088"
"2961","tt0204175","tt0160862","tt0339034","tt0112346"
"2962","tt0162650","tt0322259","tt0430105","tt0113552"
"2963","tt0120913","tt0118617","tt0096787","tt0111419"
"2964","tt0186253","tt0117665","tt0119381","tt0120699"
"2965","tt0120630","tt0312004","tt0118114","tt0112691"
"2966","tt0183505","tt0109686","tt0129387","tt0408839"
"2967","tt0187393","tt0105698","tt0277434","tt0443649"
"2968","tt0131704","tt0116151","tt0110687","tt0117705"
"2969","tt0177971","tt0089092","tt0409182","tt0118571"
"2970","tt0200669","tt0117791","tt0093512","tt0084058"
"2971","tt0097100","tt0089308","tt0093227","tt0374102"
"2972","tt0039404","tt0038718","tt0038969","tt0040580"
"2973","tt0076257","tt0109254","tt0080455","tt0082010"
"2974","tt0106469","tt0109642","tt0118971","tt0086859"
"2975","tt0089118","tt0117774","tt0101846","tt0114576"
"2976","tt0101846","tt0089118","tt0113189","tt0116839"
"2977","tt0099797","tt0094894","tt0113305","tt0064276"
"2978","tt0087727","tt0098180","tt0090927","tt0116409"
"2979","tt0089604","tt0112740","tt0113360","tt0114069"
"2980","tt0094792","tt0102045","tt0089881","tt0119173"
"2981","tt0072288","tt0093966","tt0090350","tt0077416"
"2982","tt0087175","tt0124595","tt0107034","tt0102945"
"2983","tt0071569","tt0097435","tt0113855","tt0117110"
"2984","tt0099800","tt0103859","tt0110064","tt0102065"
"2985","tt0102065","tt0099800","tt0110186","tt0110064"
"2986","tt0038718","tt0040580","tt0046183","tt0032910"
"2987","tt0040580","tt0046183","tt0038718","tt0032910"
"2988","tt0042897","tt0051622","tt0043456","tt0054594"
"2989","tt0070679","tt0091344","tt0109890","tt0111323"
"2990","tt0159382","tt0319531","tt0067128","tt0039286"
"2991","tt0219854","tt0106611","tt0103596","tt0114924"
"2992","tt0175142","tt0110399","tt0095348","tt0257106"
"2993","tt0179116","tt0414951","tt0114885","tt0113537"
"2994","tt0215369","tt0112346","tt0114011","tt0113347"
"2995","tt0060176","tt0053619","tt0056736","tt0073580"
"2996","tt0059575","tt0058083","tt0052832","tt0060479"
"2997","tt0212974","tt0368089","tt0113158","tt0109771"
"2998","tt0087277","tt0076095","tt0098384","tt0077289"
"2999","tt0038499","tt0040705","tt0037280","tt0031385"
"3000","tt0120903","tt0290334","tt1877832","tt0376994"
